"ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","ID_5","NAME_5","TYPE_5","ENGTYPE_5","Shape_Length","Shape_Area"
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",145,"Musave","Village","Village",0.0313698151099074,3.19297332682052e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",15,"Nyagahinga",146,"Ruko","Village","Village",0.0251746427405918,3.33020553850527e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",16,"Butare",147,"Butare","Village","Village",0.0513783145515201,0.000103817683339158
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",16,"Butare",148,"Gatare","Village","Village",0.0453139184979348,8.1599696159068e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",16,"Butare",149,"Kamata","Village","Village",0.0360082117201722,6.76830067052197e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",16,"Butare",150,"Kamonyi","Village","Village",0.0427618644203917,8.05519453022913e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",16,"Butare",151,"Musama","Village","Village",0.0514171015698432,6.82663405770576e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",16,"Butare",152,"Nyaruyove","Village","Village",0.056982881590976,0.000118752284607017
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",16,"Butare",153,"Ryandahagaze","Village","Village",0.036205016101382,5.9767174434556e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",17,"Ndongozi",154,"Kabagenza","Village","Village",0.0524643925134464,8.31664141286112e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",17,"Ndongozi",155,"Ntazi","Village","Village",0.0550936785113174,0.000146360708299466
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",17,"Ndongozi",156,"Nterura","Village","Village",0.0500880553146913,7.25397485435287e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",17,"Ndongozi",157,"Nyagisozi","Village","Village",0.0426599294015641,8.4054151557312e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",4,"Cyeru",17,"Ndongozi",158,"Nyamusanze","Village","Village",0.0461392046239152,8.62274509927105e-05
