"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
751,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",156,"Nkomane",751,"Nkomane",NA,"Cell","Cell"
752,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",156,"Nkomane",752,"Nyarwungo",NA,"Cell","Cell"
753,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",156,"Nkomane",753,"Twiya",NA,"Cell","Cell"
754,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",157,"Tare",754,"Buhoro",NA,"Cell","Cell"
755,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",157,"Tare",755,"Gasarenda",NA,"Cell","Cell"
756,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",157,"Tare",756,"Gatovu",NA,"Cell","Cell"
757,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",157,"Tare",757,"Kaganza",NA,"Cell","Cell"
758,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",157,"Tare",758,"Nkumbure",NA,"Cell","Cell"
759,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",157,"Tare",759,"Nyamigina",NA,"Cell","Cell"
760,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",158,"Uwinkingi",760,"Bigumira",NA,"Cell","Cell"
761,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",158,"Uwinkingi",761,"Gahira",NA,"Cell","Cell"
762,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",158,"Uwinkingi",762,"Kibyagira",NA,"Cell","Cell"
763,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",158,"Uwinkingi",763,"Mudasomwa",NA,"Cell","Cell"
764,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",158,"Uwinkingi",764,"Munyege",NA,"Cell","Cell"
765,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",158,"Uwinkingi",765,"Rugogwe",NA,"Cell","Cell"
766,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",159,"Busasamana",766,"Gahondo",NA,"Cell","Cell"
767,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",159,"Busasamana",767,"Kavumu",NA,"Cell","Cell"
768,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",159,"Busasamana",768,"Kibinja",NA,"Cell","Cell"
769,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",159,"Busasamana",769,"Nyanza",NA,"Cell","Cell"
770,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",159,"Busasamana",770,"Rwesero",NA,"Cell","Cell"
771,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",160,"Busoro",771,"Gitovu",NA,"Cell","Cell"
772,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",160,"Busoro",772,"Kimirama",NA,"Cell","Cell"
773,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",160,"Busoro",773,"Masangano",NA,"Cell","Cell"
774,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",160,"Busoro",774,"Munyinya",NA,"Cell","Cell"
775,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",160,"Busoro",775,"Rukingiro",NA,"Cell","Cell"
776,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",160,"Busoro",776,"Shyira",NA,"Cell","Cell"
777,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",161,"Cyabakamyi",777,"Kadaho",NA,"Cell","Cell"
778,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",161,"Cyabakamyi",778,"Karama",NA,"Cell","Cell"
779,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",161,"Cyabakamyi",779,"Nyabinyenga",NA,"Cell","Cell"
780,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",161,"Cyabakamyi",780,"Nyarurama",NA,"Cell","Cell"
781,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",161,"Cyabakamyi",781,"Rubona",NA,"Cell","Cell"
782,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",162,"Kibilizi",782,"Cyeru",NA,"Cell","Cell"
783,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",162,"Kibilizi",783,"Mbuye",NA,"Cell","Cell"
784,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",162,"Kibilizi",784,"Mututu",NA,"Cell","Cell"
785,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",162,"Kibilizi",785,"Rwotso",NA,"Cell","Cell"
786,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",163,"Kigoma",786,"Butansinda",NA,"Cell","Cell"
787,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",163,"Kigoma",787,"Butara",NA,"Cell","Cell"
788,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",163,"Kigoma",788,"Gahombo",NA,"Cell","Cell"
789,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",163,"Kigoma",789,"Gasoro",NA,"Cell","Cell"
790,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",163,"Kigoma",790,"Mulinja",NA,"Cell","Cell"
791,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",164,"Mukingo",791,"Cyerezo",NA,"Cell","Cell"
792,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",164,"Mukingo",792,"Gatagara",NA,"Cell","Cell"
793,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",164,"Mukingo",793,"Kiruli",NA,"Cell","Cell"
794,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",164,"Mukingo",794,"Mpanga",NA,"Cell","Cell"
795,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",164,"Mukingo",795,"Ngwa",NA,"Cell","Cell"
796,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",164,"Mukingo",796,"Nkomero",NA,"Cell","Cell"
797,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",165,"Muyira",797,"Gati",NA,"Cell","Cell"
798,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",165,"Muyira",798,"Migina",NA,"Cell","Cell"
799,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",165,"Muyira",799,"Nyamiyaga",NA,"Cell","Cell"
800,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",165,"Muyira",800,"Nyamure",NA,"Cell","Cell"
801,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",165,"Muyira",801,"Nyundo",NA,"Cell","Cell"
802,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",166,"Ntyazo",802,"Bugali",NA,"Cell","Cell"
803,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",166,"Ntyazo",803,"Cyotamakara",NA,"Cell","Cell"
804,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",166,"Ntyazo",804,"Kagunga",NA,"Cell","Cell"
805,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",166,"Ntyazo",805,"Katarara",NA,"Cell","Cell"
806,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",167,"Nyagisozi",806,"Gahunga",NA,"Cell","Cell"
807,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",167,"Nyagisozi",807,"Kabirizi",NA,"Cell","Cell"
808,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",167,"Nyagisozi",808,"Kabuga",NA,"Cell","Cell"
809,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",167,"Nyagisozi",809,"Kirambi",NA,"Cell","Cell"
810,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",167,"Nyagisozi",810,"Rurangazi",NA,"Cell","Cell"
811,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",168,"Rwabicuma",811,"Gacu",NA,"Cell","Cell"
812,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",168,"Rwabicuma",812,"Gishike",NA,"Cell","Cell"
813,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",168,"Rwabicuma",813,"Mubuga",NA,"Cell","Cell"
814,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",168,"Rwabicuma",814,"Mushirarungu",NA,"Cell","Cell"
815,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",168,"Rwabicuma",815,"Nyarusange",NA,"Cell","Cell"
816,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",168,"Rwabicuma",816,"Runga",NA,"Cell","Cell"
817,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",169,"Busanze",817,"Kirarangombe",NA,"Cell","Cell"
818,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",169,"Busanze",818,"Nkanda",NA,"Cell","Cell"
819,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",169,"Busanze",819,"Nteko",NA,"Cell","Cell"
820,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",169,"Busanze",820,"Runyombyi",NA,"Cell","Cell"
821,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",169,"Busanze",821,"Shororo",NA,"Cell","Cell"
822,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",170,"Cyahinda",822,"Coko",NA,"Cell","Cell"
823,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",170,"Cyahinda",823,"Cyahinda",NA,"Cell","Cell"
824,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",170,"Cyahinda",824,"Gasasa",NA,"Cell","Cell"
825,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",170,"Cyahinda",825,"Muhambara",NA,"Cell","Cell"
826,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",170,"Cyahinda",826,"Rutobwe",NA,"Cell","Cell"
827,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",171,"Kibeho",827,"Gakoma",NA,"Cell","Cell"
828,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",171,"Kibeho",828,"Kibeho",NA,"Cell","Cell"
829,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",171,"Kibeho",829,"Mbasa",NA,"Cell","Cell"
830,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",171,"Kibeho",830,"Mpanda",NA,"Cell","Cell"
831,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",171,"Kibeho",831,"Mubuga",NA,"Cell","Cell"
832,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",171,"Kibeho",832,"Nyange",NA,"Cell","Cell"
833,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",172,"Kivu",833,"Cyanyirankora",NA,"Cell","Cell"
834,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",172,"Kivu",834,"Gahurizo",NA,"Cell","Cell"
835,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",172,"Kivu",835,"Kimina",NA,"Cell","Cell"
836,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",172,"Kivu",836,"Kivu",NA,"Cell","Cell"
837,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",172,"Kivu",837,"Rugerero",NA,"Cell","Cell"
838,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",173,"Mata",838,"Gorwe",NA,"Cell","Cell"
839,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",173,"Mata",839,"Murambi",NA,"Cell","Cell"
840,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",173,"Mata",840,"Nyamabuye",NA,"Cell","Cell"
841,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",173,"Mata",841,"Ramba",NA,"Cell","Cell"
842,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",173,"Mata",842,"Rwamiko",NA,"Cell","Cell"
843,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",174,"Muganza",843,"Muganza",NA,"Cell","Cell"
844,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",174,"Muganza",844,"Rukore",NA,"Cell","Cell"
845,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",174,"Muganza",845,"Samiyonga",NA,"Cell","Cell"
846,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",174,"Muganza",846,"Uwacyiza",NA,"Cell","Cell"
847,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",175,"Munini",847,"Giheta",NA,"Cell","Cell"
848,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",175,"Munini",848,"Ngarurira",NA,"Cell","Cell"
849,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",175,"Munini",849,"Ngeri",NA,"Cell","Cell"
850,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",175,"Munini",850,"Ntwali",NA,"Cell","Cell"
851,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",175,"Munini",851,"Nyarure",NA,"Cell","Cell"
852,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",176,"Ngera",852,"Bitare",NA,"Cell","Cell"
853,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",176,"Ngera",853,"Mukuge",NA,"Cell","Cell"
854,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",176,"Ngera",854,"Murama",NA,"Cell","Cell"
855,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",176,"Ngera",855,"Nyamirama",NA,"Cell","Cell"
856,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",176,"Ngera",856,"Nyanza",NA,"Cell","Cell"
857,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",176,"Ngera",857,"Yaramba",NA,"Cell","Cell"
858,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",177,"Ngoma",858,"Fugi",NA,"Cell","Cell"
859,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",177,"Ngoma",859,"Kibangu",NA,"Cell","Cell"
860,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",177,"Ngoma",860,"Kiyonza",NA,"Cell","Cell"
861,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",177,"Ngoma",861,"Mbuye",NA,"Cell","Cell"
862,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",177,"Ngoma",862,"Nyamirama",NA,"Cell","Cell"
863,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",177,"Ngoma",863,"Rubona",NA,"Cell","Cell"
864,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",178,"Nyabimata",864,"Gihemvu",NA,"Cell","Cell"
865,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",178,"Nyabimata",865,"Kabere",NA,"Cell","Cell"
866,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",178,"Nyabimata",866,"Mishungero",NA,"Cell","Cell"
867,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",178,"Nyabimata",867,"Nyabimata",NA,"Cell","Cell"
868,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",178,"Nyabimata",868,"Ruhinga",NA,"Cell","Cell"
869,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",179,"Nyagisozi",869,"Maraba",NA,"Cell","Cell"
870,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",179,"Nyagisozi",870,"Mwoya",NA,"Cell","Cell"
871,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",179,"Nyagisozi",871,"Nkakwa",NA,"Cell","Cell"
872,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",179,"Nyagisozi",872,"Nyagisozi",NA,"Cell","Cell"
873,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",180,"Ruheru",873,"Gitita",NA,"Cell","Cell"
874,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",180,"Ruheru",874,"Kabere",NA,"Cell","Cell"
875,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",180,"Ruheru",875,"Remera",NA,"Cell","Cell"
876,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",180,"Ruheru",876,"Ruyenzi",NA,"Cell","Cell"
877,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",180,"Ruheru",877,"Uwumusebeya",NA,"Cell","Cell"
878,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",181,"Ruramba",878,"Gabiro",NA,"Cell","Cell"
879,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",181,"Ruramba",879,"Giseke",NA,"Cell","Cell"
880,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",181,"Ruramba",880,"Nyarugano",NA,"Cell","Cell"
881,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",181,"Ruramba",881,"Rugogwe",NA,"Cell","Cell"
882,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",181,"Ruramba",882,"Ruramba",NA,"Cell","Cell"
883,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",182,"Rusenge",883,"Bunge",NA,"Cell","Cell"
884,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",182,"Rusenge",884,"Cyuna",NA,"Cell","Cell"
885,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",182,"Rusenge",885,"Gikunzi",NA,"Cell","Cell"
886,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",182,"Rusenge",886,"Mariba",NA,"Cell","Cell"
887,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",182,"Rusenge",887,"Raranzige",NA,"Cell","Cell"
888,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",182,"Rusenge",888,"Rusenge",NA,"Cell","Cell"
889,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",183,"Bweramana",889,"Buhanda",NA,"Cell","Cell"
890,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",183,"Bweramana",890,"Gitisi",NA,"Cell","Cell"
891,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",183,"Bweramana",891,"Murama",NA,"Cell","Cell"
892,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",183,"Bweramana",892,"Rubona",NA,"Cell","Cell"
893,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",183,"Bweramana",893,"Rwinyana",NA,"Cell","Cell"
894,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",184,"Byimana",894,"Kamusenyi",NA,"Cell","Cell"
895,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",184,"Byimana",895,"Kirengeri",NA,"Cell","Cell"
896,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",184,"Byimana",896,"Mahembe",NA,"Cell","Cell"
897,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",184,"Byimana",897,"Mpanda",NA,"Cell","Cell"
898,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",184,"Byimana",898,"Muhororo",NA,"Cell","Cell"
899,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",184,"Byimana",899,"Ntenyo",NA,"Cell","Cell"
900,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",184,"Byimana",900,"Nyakabuye",NA,"Cell","Cell"
901,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",185,"Kabagali",901,"Bihembe",NA,"Cell","Cell"
902,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",185,"Kabagali",902,"Karambi",NA,"Cell","Cell"
903,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",185,"Kabagali",903,"Munanira",NA,"Cell","Cell"
904,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",185,"Kabagali",904,"Remera",NA,"Cell","Cell"
905,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",185,"Kabagali",905,"Rwesero",NA,"Cell","Cell"
906,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",185,"Kabagali",906,"Rwoga",NA,"Cell","Cell"
907,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",186,"Kinazi",907,"Burima",NA,"Cell","Cell"
908,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",186,"Kinazi",908,"Gisali",NA,"Cell","Cell"
909,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",186,"Kinazi",909,"Kinazi",NA,"Cell","Cell"
910,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",186,"Kinazi",910,"Rubona",NA,"Cell","Cell"
911,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",186,"Kinazi",911,"Rutabo",NA,"Cell","Cell"
912,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",187,"Kinihira",912,"Bweramvura",NA,"Cell","Cell"
913,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",187,"Kinihira",913,"Gitinda",NA,"Cell","Cell"
914,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",187,"Kinihira",914,"Kirwa",NA,"Cell","Cell"
915,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",187,"Kinihira",915,"Muyunzwe",NA,"Cell","Cell"
916,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",187,"Kinihira",916,"Nyakogo",NA,"Cell","Cell"
917,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",187,"Kinihira",917,"Rukina",NA,"Cell","Cell"
918,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",188,"Mbuye",918,"Cyanza",NA,"Cell","Cell"
919,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",188,"Mbuye",919,"Gisanga",NA,"Cell","Cell"
920,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",188,"Mbuye",920,"Kabuga",NA,"Cell","Cell"
921,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",188,"Mbuye",921,"Kizibere",NA,"Cell","Cell"
922,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",188,"Mbuye",922,"Mbuye",NA,"Cell","Cell"
923,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",188,"Mbuye",923,"Mwendo",NA,"Cell","Cell"
924,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",188,"Mbuye",924,"Nyakarekare",NA,"Cell","Cell"
925,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo",925,"Gafunzo",NA,"Cell","Cell"
926,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo",926,"Gishweru",NA,"Cell","Cell"
927,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo",927,"Kamujisho",NA,"Cell","Cell"
928,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo",928,"Kigarama",NA,"Cell","Cell"
929,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo",929,"Kubutare",NA,"Cell","Cell"
930,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo",930,"Mutara",NA,"Cell","Cell"
931,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo",931,"Nyabibugu",NA,"Cell","Cell"
932,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo",932,"Saruheshyi",NA,"Cell","Cell"
933,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",190,"Ntongwe",933,"Gako",NA,"Cell","Cell"
934,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",190,"Ntongwe",934,"Kareba",NA,"Cell","Cell"
935,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",190,"Ntongwe",935,"Kayenzi",NA,"Cell","Cell"
936,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",190,"Ntongwe",936,"Kebero",NA,"Cell","Cell"
937,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",190,"Ntongwe",937,"Nyagisozi",NA,"Cell","Cell"
938,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",190,"Ntongwe",938,"Nyakabungo",NA,"Cell","Cell"
939,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",190,"Ntongwe",939,"Nyarurama",NA,"Cell","Cell"
940,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango",940,"Buhoro",NA,"Cell","Cell"
941,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango",941,"Bunyogombe",NA,"Cell","Cell"
942,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango",942,"Gikoma",NA,"Cell","Cell"
943,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango",943,"Munini",NA,"Cell","Cell"
944,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango",944,"Musamo",NA,"Cell","Cell"
945,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango",945,"Nyamagana",NA,"Cell","Cell"
946,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango",946,"Rwoga",NA,"Cell","Cell"
947,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango",947,"Tambwe",NA,"Cell","Cell"
948,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",192,"Gashora",948,"Biryogo",NA,"Cell","Cell"
949,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",192,"Gashora",949,"Kabuye",NA,"Cell","Cell"
950,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",192,"Gashora",950,"Kagomasi",NA,"Cell","Cell"
951,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",192,"Gashora",951,"Mwendo",NA,"Cell","Cell"
952,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",192,"Gashora",952,"Ramiro",NA,"Cell","Cell"
953,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",193,"Juru",953,"Juru",NA,"Cell","Cell"
954,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",193,"Juru",954,"Kabukuba",NA,"Cell","Cell"
955,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",193,"Juru",955,"Mugorore",NA,"Cell","Cell"
956,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",193,"Juru",956,"Musovu",NA,"Cell","Cell"
957,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",193,"Juru",957,"Rwinume",NA,"Cell","Cell"
